federation_level,x,y,fed_y
Belgium,"Я вклеивала в Турции, фото ребенка, заявление на месте пишите и свво о рождении, если на территории Украины родился, если за пределами, то правильным образом заверенное свво подается. Сейчас может уже и не вклеивают, потому что возобновили процесс оформления паспортов. Спросите у консула",4,Belgium_4
Belgium,"Добрый день! Подскажите пожалуйста, где можно перевести свидетельство о рождении у сертифицированного переводчика для украинцев в Брюсселе? Может есть где-то со скидкой? Комуна нам в этом вопросе не помогла.",4,Belgium_4
Belgium,"Я так понимаю, потому что беженцам разрешено работать только в той стране где зарегестрирован. Но вы можете дать бухгалтерам счёт ваших знакомых или друзей и туда вам будут поступать выплаты если у вас съёмки в Париже, Лондоне и в других городах",4,Belgium_4
Belgium,"А ещё вам надо понимать что если вы и оформляете статус беженца, возможно придётся отказаться от имущества на территории родной страны.",4,Belgium_4
Belgium,"Здравствуйте. У ребёнка 15 лет в апреле будет заканчиваться биометрический паспорт. Подскажите когда нужно подавать на новый, где, и сколько по времени это длиться. Спасибо",4,Belgium_4
Belgium,Странно…. Обычно это в Брюсселе или полиции делают… возможно им это вменили в обязанности(в связи с большим потоком беженцев),4,Belgium_4
Belgium,"Добрый вечер . Я приехала с ребёнком мамой и сестрой 1 июля. Заселили нас в Ариану, такой центр для беженцев , кормят 3 раза в день, предоставляют комнату. Туалет и душ столовая все общее. Так ничего, жить можно. Людей очень очень много , континген разный. Всё здесь ждут расселение , но как я поняла здесь за 7 дней что все очень туго.",4,Belgium_4
Belgium,"Конечно можно. Скорее всего, ему дадут бельгийского опекуна официально, а формально опекуном будете вы. Ни в какое посольство записываться не нужно, вам всё сделают в Брюсселе при регистрации в федасиле. У меня такая же ситуация, тоже брат несовершеннолетний без родителей. Но я заранее просила мою маму написать разрешение от руки, потом мы с этим разрешением и паспортами сфотографировались. Это приравняли к официальной доверенности. Проблем вообще никаких не возникло",4,Belgium_4
Belgium,"Добрый день ,подскажите пожалуйста кто-то менял ребёнку паспорт просроченный в Посольсте?Если да то как это происходит?",4,Belgium_4
Belgium,"Добрый день, может кто-то подскажет, где, в каком банке в Бельгии, можно поменять украинские гривны? Спасибо",3,Belgium_3
Belgium,"Привіт, в центрі Брюсселя, біля Макдональдса обмінники є. За 100$ давали 89€ Або в банку, якщо ви клієнт цього банка.",3,Belgium_3
Belgium,"Пробуйте, я сейчас только еду в Бельгию. На территории Молдове, Румынии, Испании не могла снять гривну в валюте. Только расчитыватся...",3,Belgium_3
Belgium,"Добрий день!Слава Україні!Скажіть будь ласка ,можливо хтось оформляв рахунок в банку через пошту bpost bank ,як ви активовували дану карту?І чи приходить смс повідомлення коли поступають кошти на карту.Дякую за увагу💙💛",3,Belgium_3
Belgium,"Скажите, пожалуйста, мне правильную комиссию назвали 12 евро с 200 евро? Узнавала в отделении Bpost. Система ria. Просила пополнить карту монобанка. Что не так делаю/прошу? Или это нормальная комиссия? Экономнее никак не пополнить свою же карту?",3,Belgium_3
Belgium,"Добрый день! Сегодня, в магазине, не сработали обе мои украинские карты(виза и мастер кард), при том, что на прошлой неделе, в этом же магазине обе они работали. Кто-то сталкивался с такой же ситуацией?",3,Belgium_3
Belgium,"Скажите пожалуйста , кто из украинцев уже открыл счёт в Брюсселе и в каком банке Можно и в личку Столкнулись с тем , что банки не хотят открывать счета украинцам Пишите пожалуйста, у кого есть такой опыт Список банков выше , я уже читала",3,Belgium_3
Belgium,"Я меняла доллары на евро, никто ничего не спросил, я даже злоты меняла (если кому то надо), все приняли, обменник находиться очи в центре Брюсселя, за площадью))) но гривны никто не меняет, если кто то не знает",3,Belgium_3
Belgium,"Я знаю меняли доллары на евро года 4 назад, в Брюсселе, в банке BNP Paribas, не везде он есть, нужно спрашивать меняют с паспортом и всеми делами хоть 50$хоть 500, но с паспортом",3,Belgium_3
Belgium,"Здравствуйте, подскажите пожалуйста проверенную платежную систему, через которую, я могу с своей Бельгийской карты для выплат перевести на украинскую!",3,Belgium_3
Belgium,"Доброго дня. Підскажіть будь ласка, хто і як пересилав гроші з Бельгії в Україну. Чи як можна поповнити єврову Українську свою карту тут? Дякую за адекватні відповіді",3,Belgium_3
Belgium,"👋Скажіть будь ласка, в які ще банки крім КВС можна звернутися? Де хороші умови і обслуговування?Щиро дякую за відповідь🤝",3,Belgium_3
Belgium,"Друзья, перечитала закреплённые благодарю за информацию Подскажите пожалуйста В какой банк лучше ? В Германии ты освобождаешься например от оплаты за сервис на полгода Какие в Бельгии опции? Спасибо",3,Belgium_3
Belgium,"Поэтому я предложил через WesternUnion, когда вы вводите сумму, вы можете выбрать, что получит получатель. Для Грузии есть 3 варианта: лари, евро или доллары. Если вы выберете, что получатель должен получить в долларах, он получит деньги в долларах.",3,Belgium_3
Belgium,Привет кто то поменяет гривны на евро? Или может кто то хочет за % обменять мне в банке (при личной встрече),3,Belgium_3
Belgium,"Найпростіше покласти готівку на ваш бельгійський рахунок і самостійно зробити онлайн-переказ. Також можна у відділенні банку переказати готівку. Якщо є українська картка в євро, можна зробити переказ через SWIFT в українському банку.",3,Belgium_3
Belgium,"Можно ещё положить доллары на счёт в евро, чтобы их зачислили в евро. Я недавно разбирался с этой возможностью в одном из банков. Там много нюансов, но в целом - возможно.",3,Belgium_3
Belgium,"Напрямую на карту нельзя - это две разные банковские системы. По SWIFT'у можно перевести на украинский счёт через корреспондентский счёт в другом банке. Наверное, проще и, вроде, ещё бесплатно, отправить через PayPal с выводом средств на карту ПриватБанка.",3,Belgium_3
Belgium,Ми відкрили у двох банках (KBC та Argenta) без щомісячних платежів. KBC подобається більше в частині швидкості обслуговування.,3,Belgium_3
Belgium,"В Брюсселе наличную гривну можно поменять в Национальном банке Бельгии. Курс 33, 33333. Меняют при наличии украинского паспорта и документа о временной защите, выданном в хейзел. Можно поменять в коммерческих банках Бельгии, если открыт там счет.",3,Belgium_3
Belgium,"Постановление НБУ #18. Никак с украинской карты не сможете оплатить. Можете снять наличные 12000 в неделю, или оплачивать в магазине. Через интернет пока никак.",3,Belgium_3
Belgium,"Підкажіть, будь ласка, чи потрібно йти в банк коли змінюємо адресу? Бо у фейсбуці пишуть, що це обов‘язково😕",3,Belgium_3
Belgium,А какая может быть причина чтобы Вам отказать в открытии счёта в банке в Украине если Вы являетесь гражданином Украины?,3,Belgium_3
Belgium,"Добрый день, Подскажите, пожалуйста, в Брюсселе где-то возможно поменять гривны на евро? Заранее спасибо",3,Belgium_3
Belgium,"Всем доброго дня 💙💛 Слышала, что где-то в Брюсселе можно поменять гривны (наличные) на евро Может, кто-то знает адрес где можно жто сделать? Или подскажет к кому/куда обращаться для обмена?",3,Belgium_3
Czech Republic,"Доброго вечора Може кому потрібно їхати до Львова, але білет з Оломоуца на 29.07, поїхати не можу, здати назад білет як у нас в Україні в них такої можливості немає",2,Czech Republic_2
Czech Republic,"Также можете распространить в чате что при покупке билета после того как вы выберете место можно воспользоваться дополнительными бесплатными услугами (аудиогид, прокат скутера 30 мин). Надо поставить галочку напротив интересуещей услуги.цена за билет не изменится",2,Czech Republic_2
Czech Republic,"Со Львова до Пшемысля сидячие места (интерсити). От Пшемысля до Праги есть два варианта мест - сидячие как интерсити, и спальные, купе, 4 места, но эти купе меньше, чем наши купе. Меньше также расстояние между верхней и нижней полкой. Пересадка в Пшемысле около часа. По сути с одной платформы на другую. Там же проходят контроль, когда едишь из Праги во Львов. Если со Львова в Прагу, то контроль проходят в самом поезде, когда он едет в Пшемысль.",2,Czech Republic_2
Czech Republic,Треба з паспортом з візою і літачкою на телефоні підійти в касу метро( загугліть на яких станціях вона є) і в віконечку сказати що хочете купити їзденку про українців і маєте електр літачку. Даєте паспорт і кюар код на літачці,2,Czech Republic_2
Czech Republic,"Доброго ранку. Підкажіть будь ласка хто їздив нещодавно з Праги в Україну через Пшемисль потягом ІС, скільки коштує квиток на потяг до Пшемисль? Касир мені сказала що дасть квиток тільки до кордону з Польщею, а далі потрібно купувати. Дякую за відповідь.",2,Czech Republic_2
Czech Republic,"Їдьте на базар "" Блошак "" 8 та 25 трамвай туди їдут, виходити на зупинці U Elektry Працює тільки в суботу та неділю. 30 корун вхід",2,Czech Republic_2
Czech Republic,"Здравствуйте) подскажите пожалуйста, кто ехал поездом в Чехию с Украины….билеты со Львова до Праги можно покупать через RegioJet , или надо в Укрзализници купить билет Львов-Перемышль, а потом уже через RegioJet до Праги?)",2,Czech Republic_2
Czech Republic,"Зрозуміло, дуже дякую! Про автобуси теж пишуть, що скажені черги на кордоні. Хоч на цей потяг квитків на 17.07 все одне зі Львова немає. Та і з Перемишля на нього також все розпродане",2,Czech Republic_2
Switzerland,"Шукаю окреме житло в St. Gallen на 3 місяці. Нас 4. Я і троє діте 14,11,10 років, маленька собачка болонка.",1,Switzerland_1
Switzerland,"Друзья, подскажите, какие есть хостелы в Базеле где могут принять семейную пару с котиком, стерелизованым, чипированым и привитым",1,Switzerland_1
Switzerland,"Доброго дня! Скажіть, будь ласка, можно знайти житло самим в цьому кантоні, де проживаєш? Нам ще не надали постійне і ніхто нічого не знає.",1,Switzerland_1
Switzerland,"Добрый день. Помогите пожалуйста найти временное жильё в Берне . Семья 3 чел.,2 женщины 46 и 66 лет ,подросток 14лет ,собачка такса .",1,Switzerland_1
Switzerland,"Добрый день. Возможно кто то живёт в кантоне Тургау и собирается сьезжать со съемной квартиры? Или ищет людей на подселение в дом или большую квартиру. Или может вы знаете кого то из вышеперечисленных. Семья из трёх человек (муж, жена, дочь 6л) ищет жилье предпочтительно в кантоне Тургау. Всем спасибо)",1,Switzerland_1
Switzerland,"Мои в Румынию заехали и сказали, что в Швейцарию направляются. Их не пускают. Говорят нужно какие-то документы оформлять в Бухаресте 🤔",1,Switzerland_1
Switzerland,"**Привет! Я ищу сейчас жильё в рент, кантон Ури. Если кто-то хочет тоже. Напишите мне. Познакомимся, если поладим можно пополам снимать У меня собака Хотела бы жить с девочкой 20-32 года Без детей Спасибо Всем хорошего дня ****#жилье**** ****#ищу_помощь**** ****#кантон_ури**** ****#accomodation_offer**** #**",1,Switzerland_1
Switzerland,"Добрый день! Ищу жилье в кантоне Базельланд недалеко от Базеля, два человека, без животных. На замену принимающей семье. Если есть какие то варианты, большая просьба в личку написать) Жилье оплачиваемое социальной службой, статус S получен, есть работа.",1,Switzerland_1
Switzerland,"Жилье для мамы 26 лет и младенца 11 месяцев. В семье или отдельно. Кто может взять, подсказать ? Помочь с оформлением и документами. Друзей нет.",1,Switzerland_1
Czech Republic,"У Холешові Плезенського краю дядько собі збудував ціле містечко для біженців посеред лісу! Там таке коїться що страх! В оренду він має здавати приміщення за 0 крон і буде отримувати 3000 з кожного кого прихистив. Не скажу, але навіть якщо він клмуналку на Вас повісить всеодно буде отримувати кошти",4,Czech Republic_4
Czech Republic,"Добрий день, підкажіть будь ласка про безкоштовний проїзд для біженців у м.Пардубіца, може хтось знає який термін? Дякую",4,Czech Republic_4
Czech Republic,"На сегодняшний день с беженскими визами и страхованием условия меняются постоянно, поэтому нужно следить за обновлениями и придерживаться новых правил и тогда никах проблем не возникнет",4,Czech Republic_4
Czech Republic,"А якщо я їду в Україну за рідною сестрою їй 12 років ,вона вперше буде пересікати кордон її ж впустять без паспорта закордонного ,а я собі зроблю паспорт",4,Czech Republic_4
Czech Republic,"Ну Ви ж розумієте, що неможливо кожного біженця садити собі на колінця і пояснювати йому правила життя в країні, де який орган за що відповідає і т.д. Це те про що я говорю - спершу дізнаємося як зробити - потім робимо а не навпаки",4,Czech Republic_4
Czech Republic,"Подскажите,пожалуйста, кто переезжаю в другой город,т.е менял жилье, куда нужно обращаться о смене адреса,в полицию или ехать в Центр для беженцев, где получала визу?",4,Czech Republic_4
Czech Republic,Добрый день. В банк нужно свидетельство о рождении переведенное на чешский язык. Где я могу это сделать? Нотариус?,4,Czech Republic_4
Czech Republic,"Добрий ранок, підкажіть, будь ласка, якщо подовжувати паспорт дитині в Празі, за який термін до закінчення паспорту можна це зробити? Чи можна за півроку до закінчення це зробити?",4,Czech Republic_4
Czech Republic,"Вибачте, може не правильно поставила питання,,, якщо приїхати , мама+ дитина 4 роки, з окупованої територіі, яка є допомога для таких біженців, що є безкоштовне, якщо таке надається,на скільки місяців???, звичайно потім влаштуватись на роботу",4,Czech Republic_4
Czech Republic,Там крч був табір де приймали біженців і там було відділення МВС . Подругу сестри яка з нами фотографували на візу,4,Czech Republic_4
Czech Republic,"Ну мама об этом и мела ввиду,что она 17 летнего ребёнка оставляет учится. Как по мне ,даже если родители выезжает на несколько дней,то надо на кого то оставлять официально. Мало ли что. Шёл,споткнулся и ногу сломал. А родителей рядом нет. Тем более,что на опекунство нормально реагируют в консульстве. Все понимают,что у людей в Украине могут оставаться ещё родители,сыновья,которым есть 18..",4,Czech Republic_4
Czech Republic,"**Сейчас банки снимают абонементную плату при движении денег по расчетному счёту ? Если да, то какие? Ранее было бесплатное обслуживание беженцев.**",4,Czech Republic_4
Portugal,"доброго дня підкажіть, будь ласка, прийшли оформлювати виплати біженцям seguranca на алжеші ніхто не спілкується англійською просто тикнули, що потрібен appointment і нічого не пояснили я зайшла на цей сайт https://siga.marcacaodeatendimento.pt/Marcacao/Entidades# і там якось зареєструвалася але я так розумію, що це просто через 8 робочів днів прийде лист з кодом і це не апойтмент",4,Portugal_4
Portugal,"Здравствуйте! подскажите, пожалуйста, можно въехать в Португалию если у моего ребенка (2 года) нет полноценного загранника, только фото с печатью, вклеенные в мой паспорт?",4,Portugal_4
Portugal,"Добрый вечер, подскажите, когда пересекали границу кто-то получил справку/документ о том что вы пересекали как беженцы, refugee declaration? Ее по умолчанию дают или как получить?",4,Portugal_4
Portugal,"Друзі, доброго ранку! Підкажіть, будь ласка, адресу центру допомоги біженців у Лісабоні. Та може хтось знає, де пошукати б/у дитячий візочок для хлопчика 3х років. Дякую!",4,Portugal_4
Portugal,"JRS- worldwide community for migrants and refuges Souma- food, second hand and new clothes and other",4,Portugal_4
Portugal,Prices are very different depending on the part of the country you settle in. We have a one year permit to live and work in the country. Several people are organizing help and support for refuges,4,Portugal_4
Portugal,С 18 октября оформляют на общих основаниях. Т.е. нужно разрешение обоих родителей и оплата сбора. Но уточните этот вопрос в консульстве.,4,Portugal_4
Poland,"Добрый вечер, может кто знает и сможет подсказать . Убегали и забыли на ребёнка документы (свидетельство о рождении) других документов нету у ребёнка . Мы сможем выехать в Польшу?",4,Poland_4
Poland,"Думаю, боятися нема чого. Наприклад, біженці отримують безкоштовне лікування. Незабаром має бути запроваджено право на працю.",4,Poland_4
Poland,"Підкажіть будь ласка,я в Варшаву приїхала по біометричному паспорту,а дитина по свідоцтву про народження.Чи потрібно кудись звертатись,щоб йому дали якийсь тимчасовий паспорт чи інший якийсь документ?чи взагалі що потрібно робити?чи можемо ви вільно пересуватися по дворі?",4,Poland_4
Poland,"Добрый день! Скажите пожалуйста, куда обращаться чтоб вписать ребёнка в свой паспорт в Польше и что для этого нужно? Сколько времени занимает эта процедура?",4,Poland_4
Poland,Подскажите можно ли без загран паспорта с Румынии выехать в другую страну. Выпустит ли Румыния нас без паспортов дальше?,4,Poland_4
Poland,"Кто есть во Львове кто может быстро сделать паспорт ребёнку 6 лет? Разрешения папы нет, свидетельство о рождении есть, спасибо",4,Poland_4
Poland,"Здравствуйте, подскажите пожалуйста. Можно ли ребенку 17лет, сделать заграничный паспорт в Польше? Беженство оформлять не хотим.",4,Poland_4
Poland,"Свидетельство рождения должно быть у ребёнка, родители могут написать от руки разрешение, но его вроде даже не спрашивают сейчас",4,Poland_4
Poland,"На каждой таможне есть волонтеры, они все расскажут и расселят. Без разницы куда вы поедите. Но жить будете в центре для беженцев с 2 х разовым питанием.",4,Poland_4
Poland,"Якщо не оформляти біженця, на яку допомогу можна розраховувати жінці з 2 дітьми? Чи нададуть житло, їжу, роботу, гуманітарну допомогу?",4,Poland_4
Poland,"обратитесь в центр помощи беженцам, там же все пошагово рассказывают и помогают устроиться. проще туда сразу чем в чатах сидеть с такими вопросами",4,Poland_4
Poland,"Здравствуйте . Подскажите , можно ли брать племянника со свидетельством без доверенности ? И пересекать границу ?",4,Poland_4
Belgium,"Всем доброго дня! Я живу в Ангьене, Enghien, и планирую с 1-го декабря снимать 2-этаж. дом с 3 спальнями, 600 евро. Я одна с двумя детьми, ищу земляков, украинцев, чтоб предложить жить вместе, и таким образом разделить затраты на оплату аренды дома и услуг. Предпочтительно маму с ребёнком. Прошу писать в личные сообщения если кто-то также ищет жильё в Ангиене и готов разделить его с другой семьёй.",1,Belgium_1
Belgium,"Доброго вечора,потрібна допомога,моїй сестрі з 3 дітьми потрібне житло ,терміново!!!хто може допомогти відгукніться 🙏🙏🙏",1,Belgium_1
Belgium,"Я планую винаймати , але поки шукаю треба мати кришу над головою , я три дня знімала апартаменти в Антверпені , думала щось знайду ((( ось знайшла )) в розподільчому центрі 🤦‍♀️😂 за що дуже вдячна , знала б що буде так відразу сюди приїхала б , а не витратила купу грошей за три доби , з яких прожила дві томущо на реєстрації сказали не можно відмовлятися і треба буди тут з дня подачі",1,Belgium_1
Belgium,"**Здравствуйте! Ищем адекватную и чистоплотную девушку с ребёнком мальчиком 9-11 лет, для совместной аренды дома. Дом находится во Фландрии, Tongerlo. Нас 2 девушки 32 и 34 лет, с мальчиком 10 лет. Кого интересует пишите в личку**",1,Belgium_1
Belgium,"Здравствуйте, мы семья из Украины, мама и двое детей по 9 лет. Сейчас живём в центре святой Софии, но к первому сентябрю надо съехать, что бы переехать мы не можем найти жильё, большая вероятность оказаться на улице. Документы готовы, страховка есть. Помогите нам пожалуйста Город Льеж .",1,Belgium_1
Belgium,"Добрый вечер, скажите пожалуйста, мне нужно снять небольшую квартиру для матери с ребенком 14 лет Лиер у хозяина. (бюджет до 700 евро)",1,Belgium_1
Belgium,"Ребятки! Ищу квартиру (1 человек) в Антверпене для съёма, можем снять квартиру на двоих-троих. Пишите в ЛС ✨",1,Belgium_1
Belgium,"Ищу жилье , временное, мне 43 года,приехала с животными с Украины, город Одесса. Собака метис, кабель. Не стерильный. Стерилизую как устроюсь. Спокойный, не агрессивный, уживается с другими собаками. Прививки есть. Кошка, стерильная. Спокойная, тихая, ласковая. В любом район",1,Belgium_1
Belgium,"Добрый день, помогите пожалуйста найти жильё в Кортрике с оформлением. Папа с дочкой (63 и 33 года). Трудолюбивые, порядочные, интеллегентные люди с Одессы. На данный момент уже больше недели, проживаем на территории католического храма святого Михаэля. Контактный номер ☎️ +32475275135 - Ангелина. Заранее благодарны 🙏",1,Belgium_1
Belgium,"Подскажите пожалуйста,есть ли возможность найти дом или квартиру для семьи нас 5 человек двое детей 12 лет и 4 мес.и собака,документы уже готовы,но наше гементо не спешит помогать у них нет возможности((( Может у кого-то есть контакты в Ааршоте или Хейс де Берге?",1,Belgium_1
Belgium,"Если вдруг кто-то будет съезжать с арендуемой квартиры или дома, напишите, пожалуйста, ищу жилье для 4 человек ( родители и двое детей)",1,Belgium_1
Belgium,"Я у нас так же все упиралось в жилье Будет сложно, не решите проблему , приезжайте в Румынию. В Бухаресте работа есть. Обратитесь на вокзале к волонтерам Если нужна робота. Остаться лучше в Бухаресте. Если нужен санаторный отдых с питанием жильём бесплатно, а также все средства гигиены бесплатно, тогда куда вас распределят. Если у вас есть деньги Квартиру снять, как в Украине, легко. Без ЗАМОРОЧЕК. Я , приехав сюда, была в радостном шоке То что я имею в Румынии,в Бельгии стоит все выплаты и нервы .",1,Belgium_1
Czech Republic,Гроші як і в Україні приходять не на картку а на рахунок. Ідіть в банк та робіть нову картку спокійно,3,Czech Republic_3
Czech Republic,"У меня например есть Приват валютная, может она больше подойдёт для Европы, чем чешская карта в кронах?",3,Czech Republic_3
Czech Republic,"Добрий вечір, не підкажу, бо ніколи не користувалась послугами цього банку. Але спробуйте написати у підтримку банку",3,Czech Republic_3
Czech Republic,"Доброго дня. Можливо у когось була така проблема: не можу онлайн подати заяву на допомогу,а саме не може пройти Bank id , банк **Česká spořitelna , вибиває таку помилку **…",3,Czech Republic_3
Czech Republic,"Добрый вечер! Помогите пожалуйста, нужно срочно отправить на расчетный счёт деньги, как это можно сделать? Банк получателя Таскомбанк, а я отправляю с Чехии CSOB, как отправить? Может есть сайты какие?",3,Czech Republic_3
Czech Republic,"вам необязательно их переправлять, вы украинской картой платить можете, я так понимаю валютная карта моно не ваша?",3,Czech Republic_3
Czech Republic,Мені потрібно пройти ідентифікацію для отримання фінансової допомоги. Як на чеській мові правильно сказати про це співробітнику банку?,3,Czech Republic_3
Czech Republic,"ЧСОБ сейчас дает бонус 2000 на счет. Вроде бы до декабря продлили акцию. Банкоматов полно, в отделении на Высочанской много украиноязычных сотрудников. Это очень удобно. Я за один день все сделала: визу, страховку и счет в банке. Так же у них есть номер телефона украиноязычных консультантов.",3,Czech Republic_3
Czech Republic,"Ну так если у вас карта в евро,и вы оттуда снимаете,то да,евро в кроны. А если гривна,то сначала в евро, потом в кроны",3,Czech Republic_3
Czech Republic,"Как вариант можете кому-то из знакомых украинцев тут на украинскую карту перекинуть деньги и снять уже с его карты, но тоже конечно в пределах этой суммы 12500 грн в неделю.",3,Czech Republic_3
Czech Republic,"Добрый день! Подскажите, пожалуйста, кто владеет информацией: сделала перевод денег через чешский Райфайзен в Украину по свифт, деньги не дошли за 1, 5 месяца, оформила заявку на возврат денег и от банка уже 45 дней нет н какой информации. Что я могу предпринять? Куда обратиться за помощью? В полицию? В консульство?",3,Czech Republic_3
Czech Republic,"Доброго дня) Підкажіть будь ласка, у чому може бути проблема, якщо не вдається авторизуватися на сайті davkyuk.mpsv.cz через банк айді? Пише шось типу недостатньо інформації, хоча в банківському додатку усі дані паспортні заповнені. І може є якійсь інший варіант авторізації. Буду дуже вдячна за допомогу 🙏🏻",3,Czech Republic_3
Czech Republic,"Подскажите, плиз, существует ли в Чехии банк, где возможно пополнение карты по её номеру, а не по р/с или IBAN?",3,Czech Republic_3
Portugal,"Да, в любом банкомате. Если есть карточка португальская то 100% можно (а если есть приложение банка то можно и с него), если нет карточки то уже не уверен так как не пробовал. Инструкция: https://adslfibra.pt/servicos-gestoes/carregar-telemovel#carregar-telemovel-multibanco",3,Portugal_3
Portugal,Все привет! Кто знает где с украинской карты (моно или Пумб) или же с карты Payoneer - снять деньги без комиссии? Я перепробовала уже десяток банкоматов со всех карт требует комиссию в 30% 😐😐 Буду очень признательна за ответ!,3,Portugal_3
Portugal,а если евро счет например в том же Моно? Деньги подтверждены декларациями. Расчитываться через терминал (NFC) ?,3,Portugal_3
Portugal,"Information on opening bank accounts can be found at our parent site, at http://fromukrainetoportugal.com/",3,Portugal_3
Portugal,"Добрый день) подскажите, пожалуйста, есть ли возможность обменять гривны в Порто? Принимают где то нашу валюту?",3,Portugal_3
Portugal,"Santander, открывает бесплатный счёт на год, думаю по документам просят тоже самое. И вроде как там бесплатные переводы в и из Украины до конца года",3,Portugal_3
Portugal,"Всем привет! Скажите пожалуйста как можно вывести с укр.карты деньги в евро? Или может кому то нужны гривны, я переведу а вы мне евро наличкой",3,Portugal_3
Portugal,"добрый день. подскажите по личному опыту, в каком банке быстрее всего открыть карту физлица? (необходима для оплаты аренды квартиры через айбан) если есть разница в скорости открытия в зависимости от региона, то Дистрикт Коимбра",3,Portugal_3
Poland,Здравствуйте. Как обстановка в поездах одесса-ужгород? Безопасно ли там? Ответьте пожалуйста кто может,2,Poland_2
Poland,"Доброго дня. Є варіант у Львові сісти в евакуаційний потяг до Перемишля, з дітьми садять у першу чергу. З Перемишля можна сісти у потяг до Варшави, для українців безкоштовно, там на вокзалі волонтери допоможуть з інформацією, валізами, їжею і продуктами першої необхідності. Але, якщо ви з дітьми, то варто врахувати, що ми особисто потягом зі Львова їхали більше 12 годин, дуже часто робили зупинки по декілька годин. Якщо б не зупинки, то добралися б за 2 години. Туалету в потязі немає",2,Poland_2
Poland,"Добрий день. Чи є в когось номера автобусів з Первомайську чи Уманя до Варшави? Чи до границі ❤️ Чи можливо хтось їде машиною, за кошти 👼🏻",2,Poland_2
Poland,"Здравствуйте 😭 Обращаюсь с просьбой помочь нам в трудную минутку пожалуйста Наша вся семья осталась без работы в связи с ситуацией нашей страны, помогите пожалуйста кто сколько может, каждой копеечке будем благодарны Храни вас Бог 🙏 Константинова Е.Н. 4441114455197747",2,Poland_2
Poland,"Привіт, а зараз всі потяги безкоштовні для Українців, чи лише по Польші. Мені потрібно в німеччині робити ще багсто пересадок чи потрібно купувати білети?",2,Poland_2
Poland,"Підскажіть хто купував квитки на автовокзалі Львів - Польша, поделіться інформацією, реально на них виїхати без черг з малою дитиною? 0636928813 Тетяна",2,Poland_2
